name,ring,quadrant,isNew,moved,description
yJwH,hold,languages & frameworks,false,2,igiNoCyuBPdozcbhbcSfbjEzhNvNOQSULDIfNUEnxcRjuqelSXdVxncLPRCKAqvxXPHBpmtcQUuEFJzFsjjaZZbcANKqaabHYVsEYgXutUdPeyjMICPSzOdFXviklrbTsMnxqm
dfqJWDTiIyQaSg,trial,platforms,true,-1,UAzilBegEelPgMOfxxGCsoEJsQldglXVovvElCRRnDGtJgodWXdJlaQmLckMRWFSNGfuCVpoYIRNvZcHMDRDpcPMCDxhYmCKzKbWqrvaTt
nDX,adopt,languages & frameworks,false,1,XbAzzgiaCibzwoAxZoWXPTuIAieOoEVVlBNTZLgIubfnubiJmcAwtaxiZXSgKegnYMZawVjLSn
mBRTTeMbr,assess,tools,false,-1,pZIWhyQeJoEmBiwGXQOLThlyKJdSbLiJtpEiiHBEedYVcBSPZOsUns
aqPXNmfeEFRCrN,assess,platforms,false,-1,UnDhFlXXpoZPsBeWfsjaVXAslTTzXkmTujRbImHElaMRJJLQTOsKEJRHdicTxDFHICLPSaFyI
VsVTXSDTWwbMuGX,assess,languages & frameworks,false,0,NMcMihlOEUAYPCoJsSwZgvqEajnnKZmBfJQFbqpvOnSxwRGpUSxiCvWnfNOmJGuPvyUExdzIxPyAoqCDOxwlYGzhDXWTddRilpxicP
IN,hold,tools,true,2,ZXWwYikAsoSAdfzKGJaItPdOLwZLNxzkElQUINqyTTtAoeJfMzYDrKQswlsPorfOtfhkmGq
XaquzypEnzKq,adopt,platforms,false,0,tggybGuzYxpxfavdbMrSsQaHBWibFNnosGsrnvoJAAdLTHzyNsmHkVznnMBVAobstswOvaTZfzSJLxYRXAbaKAPdDzmZgKYlanUPlGFZQzkDBNPzq
dp,assess,techniques,true,2,XNCnZIsIquxJzTBOIJXwZaaizIvFXaUghjPitlXHVmhoDqAogdiGyfTEeeRYrbQCoTtgeQTMEBXvyqXCDxEfFVzZdzgzhTHsooUbZJnbYGwiOhXYR
ZULAsG,trial,tools,true,0,xkGRTnECwnBsqMJFpypeOdyxhYaWGxIvwDWJTHubXofWmSRFLMyrIsQWWYrsZQJigFAqORTTDAAsSQJYvlinyHpPTNddMFKNcnBFLTIVAtMsAbNJQA
zrLQ,trial,platforms,true,-1,oFXcTzANthftJZTCulecNyPNcjnUQDJZMiGkBzokxrPQbkRKtGdJxAlPskjqNptGywOssJXWnNnDZnBFkFfrp
FLgYIzFnFer,assess,languages & frameworks,false,3,YDGAbELQUpvlYeMCzJLmtOFidDUQcPfmXQKxmhVGyYvxwjtrFCppxpGkPt
OiZPZ,adopt,languages & frameworks,false,1,BURctZNMJjywdfozEIByhyrYkKkRsHmLlAZNupduiihwwLtqyUWXGpFJpNMKktETDAodtYswCXdetnjiNxTLJCiVoAhOwaraxpUnBGrgQHHSCQcyi
